skill,skill_id,user_id,correct
C++,1,1,1
C++,1,2,1
C++,1,3,1
C++,1,4,1
C++,1,5,1
C++,1,6,1
C++,1,7,0
C++,1,7,1
C++,1,8,1
C++,1,9,1
C++,1,10,1
C++,1,11,1
C++,1,12,1
C++,1,1,1
C++,1,13,1
C++,1,6,1
C++,1,7,1
C++,1,14,1
C++,1,8,1
C++,1,9,1
C++,1,10,1
C++,1,15,1
C++,1,16,0
C++,1,11,1
列表,2,1,1
列表,2,6,1
列表,2,15,1
列表,2,16,0
面向对象,3,1,1
函数,4,1,1
C++,1,1,1
C++,1,17,1
内存,5,1,1
内存,5,8,1
内存,5,9,1
函数,4,1,1
函数,4,6,1
函数,4,18,1
函数,4,10,1
数据结构,6,1,1
数据结构,6,10,1
数据结构,6,19,1
数据结构,6,20,1
数据结构,6,21,0
数据结构,6,18,1
数据结构,6,22,1
排序,7,19,1
排序,7,14,1
排序,7,22,1
数据结构,6,19,1
数据结构,6,14,1
数据结构,6,23,1
数据结构,6,18,1
C++,1,19,1
C++,1,24,1
C++,1,18,1
C++,1,17,1
函数,4,19,1
函数,4,14,1
数据结构,6,19,1
C++,1,19,1
C++,1,18,1
C++,1,25,1
排序,7,19,1
排序,7,7,1
网络,8,19,1
网络,8,20,1
网络,8,26,1
网络,8,5,0
网络,8,27,1
网络,8,28,1
网络,8,28,0
网络,8,29,1
网络,8,30,1
网络,8,30,0
网络,8,31,1
网络,8,32,1
网络,8,22,1
网络,8,33,1
网络,8,16,0
网络,8,34,1
网络,8,34,0
网络,8,35,1
网络,8,36,1
网络,8,37,1
网络,8,38,1
网络,8,39,1
网络,8,40,1
网络,8,41,1
网络,8,42,1
网络,8,43,1
网络,8,44,1
网络,8,45,1
网络,8,46,1
网络,8,47,1
网络,8,48,1
网络,8,49,1
网络,8,50,1
网络,8,51,1
网络,8,52,1
网络,8,53,1
网络,8,54,1
网络,8,55,1
网络,8,56,1
网络,8,57,1
网络,8,58,1
网络,8,59,1
网络,8,60,1
网络,8,61,1
网络,8,62,1
网络,8,63,1
网络,8,64,1
网络,8,65,1
网络,8,66,1
网络,8,67,1
网络,8,68,1
网络,8,69,1
网络,8,69,0
网络,8,70,1
网络,8,71,1
网络,8,72,1
网络,8,73,1
网络,8,74,0
网络,8,75,1
网络,8,76,1
网络,8,77,1
网络,8,78,1
网络,8,79,1
网络,8,80,1
网络,8,81,1
网络,8,82,1
网络,8,83,1
网络,8,84,1
网络,8,85,1
网络,8,86,1
网络,8,87,1
网络,8,88,1
网络,8,89,1
网络,8,90,1
网络,8,91,1
网络,8,92,1
网络,8,93,1
网络,8,94,1
网络,8,95,1
网络,8,96,1
网络,8,97,1
网络,8,98,1
网络,8,99,1
网络,8,100,1
网络,8,101,1
网络,8,102,1
网络,8,103,1
网络,8,104,1
网络,8,105,1
网络,8,106,1
网络,8,107,1
网络,8,108,1
网络,8,109,1
网络,8,110,1
网络,8,111,1
网络,8,112,1
网络,8,113,1
网络,8,114,1
网络,8,115,1
网络,8,116,1
网络,8,117,1
网络,8,118,1
网络,8,119,1
网络,8,120,0
网络,8,120,1
网络,8,121,1
网络,8,122,1
网络,8,123,1
网络,8,124,1
网络,8,125,1
网络,8,126,1
网络,8,127,1
网络,8,128,1
网络,8,129,1
网络,8,130,1
网络,8,131,1
网络,8,132,1
网络,8,133,1
网络,8,134,1
网络,8,135,1
网络,8,136,1
网络,8,137,1
网络,8,138,1
网络,8,139,1
网络,8,140,1
网络,8,141,1
网络,8,142,1
网络,8,143,1
网络,8,144,0
网络,8,144,1
网络,8,145,1
网络,8,146,1
网络,8,147,1
网络,8,148,0
网络,8,149,1
网络,8,150,1
网络,8,151,1
网络,8,152,1
网络,8,153,1
网络,8,154,1
网络,8,155,1
网络,8,155,0
网络,8,156,1
网络,8,157,1
网络,8,157,0
网络,8,158,1
网络,8,159,1
网络,8,160,1
网络,8,161,1
网络,8,162,1
网络,8,163,1
网络,8,164,1
网络,8,164,0
网络,8,165,1
网络,8,166,1
网络,8,167,1
网络,8,168,1
网络,8,169,1
网络,8,170,1
网络,8,171,1
网络,8,172,1
网络,8,173,1
网络,8,174,1
网络,8,175,1
网络,8,176,1
网络,8,177,1
网络,8,178,1
网络,8,179,1
网络,8,180,1
网络,8,181,1
网络,8,182,1
网络,8,183,1
网络,8,184,1
网络,8,185,1
网络,8,186,1
网络,8,187,1
网络,8,188,1
网络,8,189,1
网络,8,190,1
网络,8,191,1
网络,8,192,1
网络,8,193,1
网络,8,194,1
网络,8,195,1
网络,8,196,1
网络,8,197,1
网络,8,198,1
网络,8,199,1
网络,8,200,1
网络,8,201,1
网络,8,202,1
网络,8,203,1
网络,8,204,1
网络,8,205,1
网络,8,206,1
网络,8,207,0
网络,8,208,1
网络,8,209,1
网络,8,210,1
网络,8,211,1
网络,8,212,1
网络,8,213,1
网络,8,214,1
网络,8,215,1
网络,8,216,1
网络,8,217,1
网络,8,218,1
网络,8,219,1
网络,8,220,1
网络,8,221,1
网络,8,222,1
网络,8,223,1
网络,8,224,1
网络,8,225,1
网络,8,226,0
网络,8,226,1
网络,8,227,1
网络,8,228,1
网络,8,229,1
网络,8,230,1
网络,8,231,1
网络,8,232,1
网络,8,233,1
网络,8,234,1
网络,8,235,1
网络,8,236,1
网络,8,237,1
网络,8,238,1
网络,8,239,1
网络,8,240,1
网络,8,241,1
网络,8,242,1
网络,8,243,1
网络,8,244,1
网络,8,245,1
网络,8,246,1
网络,8,247,1
网络,8,248,1
网络,8,249,1
网络,8,250,1
网络,8,251,1
网络,8,252,1
网络,8,253,1
网络,8,254,1
网络,8,255,1
网络,8,256,1
网络,8,257,1
网络,8,258,1
网络,8,259,1
网络,8,260,0
网络,8,260,1
网络,8,261,1
网络,8,262,1
网络,8,263,1
网络,8,264,1
网络,8,265,1
网络,8,266,1
网络,8,267,1
网络,8,268,1
网络,8,269,1
网络,8,270,1
网络,8,271,1
网络,8,272,1
网络,8,273,1
网络,8,274,1
网络,8,275,1
网络,8,276,1
网络,8,277,1
网络,8,278,1
网络,8,279,1
网络,8,280,1
网络,8,281,1
网络,8,282,1
网络,8,283,1
网络,8,284,1
网络,8,285,1
网络,8,286,1
网络,8,287,1
网络,8,288,1
网络,8,289,1
网络,8,290,1
网络,8,291,1
网络,8,292,1
网络,8,293,1
网络,8,294,0
网络,8,295,1
网络,8,296,1
网络,8,297,1
网络,8,298,1
网络,8,299,1
网络,8,300,1
网络,8,301,1
网络,8,302,1
网络,8,303,1
网络,8,304,1
网络,8,305,1
网络,8,306,1
网络,8,307,1
网络,8,308,1
网络,8,309,1
网络,8,309,0
网络,8,310,1
网络,8,311,1
网络,8,312,1
网络,8,313,1
网络,8,314,1
网络,8,315,1
网络,8,316,1
网络,8,317,1
网络,8,318,1
网络,8,319,1
网络,8,320,1
网络,8,321,1
网络,8,322,1
网络,8,323,1
网络,8,324,1
网络,8,325,0
网络,8,326,1
网络,8,327,1
网络,8,328,1
网络,8,329,1
网络,8,330,1
网络,8,331,1
网络,8,332,1
网络,8,333,1
网络,8,334,1
网络,8,335,1
网络,8,336,1
网络,8,337,1
网络,8,338,1
网络,8,339,1
网络,8,340,1
网络,8,341,1
网络,8,342,1
网络,8,343,1
网络,8,344,1
网络,8,345,1
网络,8,346,1
网络,8,347,1
网络,8,348,1
网络,8,349,1
网络,8,350,1
网络,8,351,1
网络,8,352,1
网络,8,353,1
网络,8,354,1
网络,8,355,1
网络,8,356,1
网络,8,357,1
网络,8,358,1
网络,8,359,1
网络,8,360,1
网络,8,361,1
网络,8,362,1
网络,8,363,1
网络,8,364,1
网络,8,365,1
网络,8,366,1
网络,8,367,1
网络,8,368,1
网络,8,369,1
网络,8,370,1
网络,8,371,1
网络,8,372,1
网络,8,373,1
网络,8,374,1
网络,8,375,1
网络,8,376,1
网络,8,377,1
网络,8,378,1
网络,8,379,1
网络,8,380,1
网络,8,381,1
网络,8,382,1
网络,8,383,1
网络,8,384,1
网络,8,385,1
网络,8,386,1
网络,8,387,1
网络,8,388,1
网络,8,389,1
网络,8,390,1
网络,8,391,1
网络,8,392,1
网络,8,393,1
网络,8,394,1
网络,8,395,1
网络,8,396,1
网络,8,397,1
网络,8,398,0
网络,8,399,1
网络,8,400,1
网络,8,401,1
网络,8,402,1
网络,8,403,1
网络,8,404,1
网络,8,405,1
网络,8,406,1
网络,8,407,1
网络,8,408,1
网络,8,409,1
网络,8,410,1
网络,8,411,1
网络,8,412,1
网络,8,413,1
网络,8,414,1
网络,8,415,1
网络,8,416,1
网络,8,417,1
网络,8,418,1
网络,8,419,1
网络,8,420,1
网络,8,421,1
网络,8,422,1
网络,8,423,1
网络,8,424,0
网络,8,425,1
网络,8,426,1
网络,8,427,1
网络,8,428,1
网络,8,429,1
网络,8,430,1
网络,8,431,1
网络,8,432,1
网络,8,433,1
网络,8,433,0
网络,8,434,1
网络,8,435,1
网络,8,436,1
网络,8,436,0
网络,8,437,1
网络,8,438,1
网络,8,439,1
网络,8,440,1
网络,8,441,1
网络,8,442,1
网络,8,443,1
网络,8,444,1
网络,8,445,1
网络,8,446,1
网络,8,447,1
网络,8,448,1
网络,8,449,1
网络,8,450,1
网络,8,451,1
网络,8,452,1
网络,8,453,1
网络,8,454,1
网络,8,455,1
网络,8,456,1
网络,8,457,1
网络,8,458,1
网络,8,459,1
网络,8,460,1
网络,8,461,1
网络,8,462,1
网络,8,463,0
网络,8,463,1
网络,8,464,1
网络,8,465,1
网络,8,466,1
网络,8,467,1
网络,8,468,1
网络,8,469,1
网络,8,470,1
网络,8,471,1
网络,8,472,1
网络,8,473,1
网络,8,474,1
网络,8,475,1
网络,8,476,1
网络,8,477,1
网络,8,478,1
网络,8,479,1
网络,8,480,1
网络,8,481,1
网络,8,482,1
网络,8,483,0
网络,8,484,1
网络,8,485,1
网络,8,486,1
网络,8,487,1
网络,8,488,1
网络,8,489,1
网络,8,490,1
网络,8,491,1
网络,8,492,1
网络,8,493,1
网络,8,494,1
网络,8,495,1
网络,8,496,1
网络,8,497,1
网络,8,497,0
网络,8,498,1
网络,8,499,1
网络,8,500,1
网络,8,501,1
网络,8,502,1
网络,8,503,1
网络,8,504,1
网络,8,505,1
网络,8,506,1
网络,8,507,1
网络,8,508,1
网络,8,509,0
网络,8,510,1
网络,8,511,1
网络,8,512,1
网络,8,513,1
网络,8,514,1
网络,8,515,1
网络,8,516,1
网络,8,517,1
网络,8,518,1
网络,8,519,1
网络,8,520,1
网络,8,521,1
网络,8,522,1
网络,8,523,1
网络,8,524,1
网络,8,525,1
网络,8,526,1
网络,8,527,1
网络,8,528,1
网络,8,529,1
网络,8,530,1
网络,8,531,1
网络,8,532,1
网络,8,533,1
网络,8,534,1
网络,8,535,1
网络,8,536,1
网络,8,537,1
网络,8,538,1
网络,8,539,1
网络,8,540,1
网络,8,541,1
网络,8,542,1
网络,8,543,1
网络,8,544,1
网络,8,545,1
网络,8,546,1
网络,8,547,1
网络,8,548,1
网络,8,549,1
网络,8,550,1
网络,8,551,1
网络,8,552,1
网络,8,553,1
网络,8,554,1
网络,8,555,1
网络,8,556,1
网络,8,557,1
网络,8,558,1
网络,8,559,1
网络,8,560,1
网络,8,561,1
网络,8,562,1
网络,8,563,1
网络,8,564,1
网络,8,565,1
网络,8,566,1
网络,8,567,1
网络,8,568,1
网络,8,569,1
网络,8,570,1
网络,8,571,1
网络,8,572,1
网络,8,573,1
网络,8,574,1
网络,8,575,1
网络,8,576,1
网络,8,577,1
网络,8,578,1
网络,8,579,1
网络,8,580,1
网络,8,581,1
网络,8,582,1
网络,8,583,1
网络,8,584,1
网络,8,584,0
网络,8,585,1
网络,8,586,1
网络,8,587,1
网络,8,588,1
网络,8,589,1
网络,8,590,1
网络,8,591,1
网络,8,592,1
网络,8,593,1
网络,8,594,1
网络,8,595,1
网络,8,596,1
网络,8,597,1
网络,8,598,1
网络,8,599,1
网络,8,600,1
网络,8,601,1
网络,8,602,1
网络,8,603,1
网络,8,604,1
网络,8,605,1
网络,8,19,1
网络,8,20,1
网络,8,20,0
网络,8,606,0
网络,8,606,1
网络,8,607,0
网络,8,607,1
网络,8,608,1
网络,8,608,0
网络,8,609,1
网络,8,2,1
网络,8,5,1
网络,8,5,0
网络,8,610,1
网络,8,29,1
网络,8,29,0
网络,8,611,1
网络,8,611,0
网络,8,30,1
网络,8,612,1
网络,8,613,1
网络,8,613,0
网络,8,614,0
网络,8,614,1
网络,8,615,1
网络,8,615,0
网络,8,32,1
网络,8,616,1
网络,8,616,0
网络,8,22,1
网络,8,617,1
网络,8,617,0
网络,8,618,1
网络,8,618,0
网络,8,619,1
网络,8,620,1
网络,8,33,1
网络,8,621,1
网络,8,622,1
网络,8,623,1
网络,8,624,1
网络,8,625,1
网络,8,36,1
网络,8,37,1
网络,8,38,1
网络,8,39,1
网络,8,40,1
网络,8,626,1
网络,8,627,1
网络,8,628,1
网络,8,629,1
网络,8,630,1
网络,8,42,1
网络,8,631,1
网络,8,632,1
网络,8,633,1
网络,8,44,1
网络,8,634,1
网络,8,45,1
网络,8,635,1
网络,8,636,1
网络,8,46,1
网络,8,637,1
网络,8,48,1
网络,8,638,1
网络,8,49,1
网络,8,49,0
网络,8,50,1
网络,8,51,1
网络,8,52,1
网络,8,639,1
网络,8,640,1
网络,8,641,1
网络,8,641,0
网络,8,642,1
网络,8,643,1
网络,8,644,1
网络,8,53,1
网络,8,645,1
网络,8,54,1
网络,8,55,1
网络,8,646,1
网络,8,647,1
网络,8,56,1
网络,8,648,1
网络,8,648,0
网络,8,649,1
网络,8,57,1
网络,8,650,0
网络,8,650,1
网络,8,58,1
网络,8,651,1
网络,8,59,1
网络,8,60,1
网络,8,61,1
网络,8,652,1
网络,8,653,1
网络,8,654,1
网络,8,655,1
网络,8,656,1
网络,8,657,1
网络,8,63,1
网络,8,658,1
网络,8,659,1
网络,8,660,1
网络,8,64,1
网络,8,661,0
网络,8,661,1
网络,8,65,1
网络,8,662,1
网络,8,66,1
网络,8,663,1
网络,8,67,1
网络,8,664,1
网络,8,664,0
网络,8,665,1
网络,8,666,1
网络,8,667,1
网络,8,667,0
网络,8,68,1
网络,8,68,0
网络,8,668,1
网络,8,669,1
网络,8,670,1
网络,8,671,1
网络,8,70,1
网络,8,672,1
网络,8,673,1
网络,8,674,1
网络,8,675,1
网络,8,676,1
网络,8,677,1
网络,8,71,1
网络,8,678,1
网络,8,679,1
网络,8,680,1
网络,8,680,0
网络,8,681,0
网络,8,682,0
网络,8,72,1
网络,8,683,1
网络,8,683,0
网络,8,684,1
网络,8,685,1
网络,8,686,1
网络,8,686,0
网络,8,687,1
网络,8,688,1
网络,8,689,1
网络,8,75,1
网络,8,690,1
网络,8,76,1
网络,8,691,0
网络,8,691,1
网络,8,78,1
网络,8,692,1
网络,8,693,1
网络,8,79,1
网络,8,694,1
网络,8,695,1
网络,8,80,1
网络,8,696,1
网络,8,697,1
网络,8,698,1
网络,8,81,1
网络,8,82,1
网络,8,83,1
网络,8,84,1
网络,8,699,1
网络,8,700,1
网络,8,85,1
网络,8,86,1
网络,8,701,1
网络,8,87,1
网络,8,88,1
网络,8,702,1
网络,8,703,1
网络,8,704,1
网络,8,89,1
网络,8,705,1
网络,8,706,1
网络,8,90,1
网络,8,707,1
网络,8,91,1
网络,8,708,1
网络,8,709,1
网络,8,710,1
网络,8,92,1
网络,8,711,1
网络,8,712,1
网络,8,713,1
网络,8,713,0
网络,8,93,1
网络,8,714,1
网络,8,715,1
网络,8,716,1
网络,8,717,1
网络,8,94,1
网络,8,95,1
网络,8,96,1
网络,8,718,1
网络,8,97,1
网络,8,719,1
网络,8,720,1
网络,8,721,1
网络,8,98,1
网络,8,99,1
网络,8,722,1
网络,8,100,1
网络,8,723,1
网络,8,724,1
网络,8,725,1
网络,8,726,1
网络,8,101,1
网络,8,727,1
网络,8,728,1
网络,8,102,1
网络,8,729,1
网络,8,730,1
网络,8,103,1
网络,8,731,1
网络,8,732,1
网络,8,733,1
网络,8,734,1
网络,8,735,1
网络,8,105,1
网络,8,736,1
网络,8,737,1
网络,8,738,1
网络,8,739,1
网络,8,106,1
网络,8,107,1
网络,8,740,1
网络,8,741,1
网络,8,108,1
网络,8,109,1
网络,8,742,1
网络,8,743,1
网络,8,744,1
网络,8,110,1
网络,8,745,1
网络,8,746,1
网络,8,747,1
网络,8,112,1
网络,8,113,1
网络,8,748,1
网络,8,749,1
网络,8,114,1
网络,8,750,1
网络,8,750,0
网络,8,115,1
网络,8,116,1
网络,8,751,1
网络,8,752,1
网络,8,117,1
网络,8,753,1
网络,8,754,1
网络,8,118,1
网络,8,755,1
网络,8,756,1
网络,8,119,1
网络,8,757,1
网络,8,120,1
网络,8,758,1
网络,8,759,1
网络,8,760,1
网络,8,761,1
网络,8,122,1
网络,8,762,1
网络,8,763,1
网络,8,764,1
网络,8,765,1
网络,8,123,1
网络,8,124,1
网络,8,124,0
网络,8,766,1
网络,8,125,1
网络,8,767,1
网络,8,768,1
网络,8,769,1
网络,8,126,1
网络,8,770,1
网络,8,127,1
网络,8,128,1
网络,8,771,1
网络,8,772,1
网络,8,773,1
网络,8,129,1
网络,8,774,1
网络,8,130,1
网络,8,131,1
网络,8,775,1
网络,8,133,1
网络,8,776,1
网络,8,777,1
网络,8,136,1
网络,8,778,1
网络,8,779,1
网络,8,780,1
网络,8,137,1
网络,8,781,1
网络,8,782,1
网络,8,783,1
网络,8,138,1
网络,8,139,1
网络,8,784,1
网络,8,785,1
网络,8,140,1
网络,8,786,1
网络,8,787,1
网络,8,788,1
网络,8,789,1
网络,8,790,1
网络,8,791,1
网络,8,792,1
网络,8,793,1
网络,8,793,0
网络,8,141,1
网络,8,794,1
网络,8,795,1
网络,8,142,1
网络,8,796,1
网络,8,797,1
网络,8,798,1
网络,8,799,1
网络,8,800,1
网络,8,143,1
网络,8,143,0
网络,8,144,0
网络,8,144,1
网络,8,801,1
网络,8,802,1
网络,8,803,1
网络,8,804,1
网络,8,145,1
网络,8,805,1
网络,8,806,1
网络,8,807,1
网络,8,808,1
网络,8,808,0
网络,8,809,1
网络,8,146,1
网络,8,810,1
网络,8,811,1
网络,8,812,1
网络,8,147,1
网络,8,813,1
网络,8,148,1
网络,8,148,0
网络,8,814,1
网络,8,150,1
网络,8,151,1
网络,8,152,1
网络,8,153,1
网络,8,156,1
网络,8,815,1
网络,8,816,1
网络,8,817,1
网络,8,818,1
网络,8,819,1
网络,8,820,1
网络,8,821,1
网络,8,822,1
网络,8,823,1
网络,8,824,1
网络,8,825,1
网络,8,158,1
网络,8,159,1
网络,8,826,0
网络,8,826,1
网络,8,160,1
网络,8,827,1
网络,8,828,1
网络,8,829,1
网络,8,830,1
网络,8,831,1
网络,8,832,1
网络,8,833,1
网络,8,834,1
网络,8,835,1
网络,8,836,1
网络,8,837,1
网络,8,164,1
网络,8,838,1
网络,8,838,0
网络,8,839,1
网络,8,840,1
网络,8,841,1
网络,8,165,1
网络,8,842,1
网络,8,843,1
网络,8,166,1
网络,8,844,1
网络,8,845,1
网络,8,167,1
网络,8,846,1
网络,8,169,1
网络,8,847,1
网络,8,848,1
网络,8,170,1
网络,8,170,0
网络,8,849,1
网络,8,850,1
网络,8,171,1
网络,8,172,1
网络,8,851,1
网络,8,852,1
网络,8,853,1
网络,8,173,1
网络,8,174,1
网络,8,854,1
网络,8,855,1
网络,8,856,1
网络,8,177,1
网络,8,857,1
网络,8,858,1
网络,8,859,1
网络,8,860,1
网络,8,861,1
网络,8,862,1
网络,8,863,1
网络,8,178,1
网络,8,864,1
网络,8,179,1
网络,8,865,1
网络,8,866,1
网络,8,182,1
网络,8,867,1
网络,8,868,1
网络,8,183,1
网络,8,869,1
网络,8,184,1
网络,8,870,1
网络,8,871,1
网络,8,872,1
网络,8,873,1
网络,8,873,0
网络,8,185,1
网络,8,186,1
网络,8,874,1
网络,8,875,1
网络,8,876,1
网络,8,876,0
网络,8,877,1
网络,8,877,0
网络,8,878,1
网络,8,187,1
网络,8,879,1
网络,8,880,1
网络,8,881,1
网络,8,882,1
网络,8,188,1
网络,8,189,1
网络,8,883,1
网络,8,190,1
网络,8,884,1
网络,8,885,1
网络,8,886,1
网络,8,191,1
网络,8,887,1
网络,8,192,1
网络,8,193,1
网络,8,194,1
网络,8,888,1
网络,8,889,1
网络,8,195,1
网络,8,890,1
网络,8,196,1
网络,8,197,1
网络,8,891,1
网络,8,198,1
网络,8,892,1
网络,8,199,1
网络,8,893,1
网络,8,200,1
网络,8,894,1
网络,8,895,1
网络,8,896,1
网络,8,201,1
网络,8,897,1
网络,8,898,1
网络,8,899,1
网络,8,900,1
网络,8,901,1
网络,8,204,0
网络,8,204,1
网络,8,902,1
网络,8,903,1
网络,8,205,1
网络,8,904,1
网络,8,905,1
网络,8,905,0
网络,8,906,1
网络,8,907,1
网络,8,908,1
网络,8,909,1
网络,8,909,0
网络,8,910,1
网络,8,911,0
网络,8,911,1
网络,8,207,0
网络,8,207,1
网络,8,912,1
网络,8,913,1
网络,8,914,0
网络,8,914,1
网络,8,915,1
网络,8,915,0
网络,8,916,1
网络,8,917,1
网络,8,918,1
网络,8,208,1
网络,8,209,1
网络,8,919,1
网络,8,920,1
网络,8,210,1
网络,8,211,1
网络,8,921,1
网络,8,922,1
网络,8,923,1
网络,8,923,0
网络,8,212,1
网络,8,924,1
网络,8,925,1
网络,8,926,1
网络,8,926,0
网络,8,927,1
网络,8,928,1
网络,8,929,1
网络,8,930,1
网络,8,931,1
网络,8,932,1
网络,8,933,1
网络,8,934,1
网络,8,935,1
网络,8,936,1
网络,8,937,1
网络,8,213,1
网络,8,214,1
网络,8,215,1
网络,8,938,1
网络,8,939,1
网络,8,940,1
网络,8,941,1
网络,8,942,1
网络,8,943,1
网络,8,944,1
网络,8,216,1
网络,8,945,1
网络,8,946,1
网络,8,947,1
网络,8,948,1
网络,8,217,1
网络,8,949,1
网络,8,950,1
网络,8,218,1
网络,8,219,1
网络,8,951,1
网络,8,952,1
网络,8,953,1
网络,8,954,1
网络,8,955,1
网络,8,956,0
网络,8,956,1
网络,8,957,1
网络,8,958,1
网络,8,959,1
网络,8,960,1
网络,8,961,1
网络,8,221,1
网络,8,222,1
网络,8,962,1
网络,8,963,1
网络,8,964,1
网络,8,965,1
网络,8,966,1
网络,8,967,1
网络,8,968,1
网络,8,969,1
网络,8,970,1
网络,8,971,1
网络,8,225,1
网络,8,972,1
网络,8,973,1
网络,8,974,1
网络,8,226,0
网络,8,226,1
网络,8,975,1
网络,8,227,1
网络,8,976,1
网络,8,977,1
网络,8,228,1
网络,8,978,1
网络,8,979,1
网络,8,980,1
网络,8,980,0
网络,8,229,1
网络,8,229,0
网络,8,230,1
网络,8,981,1
网络,8,982,1
网络,8,983,1
网络,8,984,1
网络,8,985,1
网络,8,231,1
网络,8,986,1
网络,8,987,1
网络,8,233,1
网络,8,988,1
网络,8,234,1
网络,8,989,1
网络,8,990,1
网络,8,991,1
网络,8,992,1
网络,8,993,1
网络,8,994,1
网络,8,995,1
网络,8,996,1
网络,8,997,1
网络,8,236,1
网络,8,998,1
网络,8,999,1
网络,8,1000,1
网络,8,1001,1
网络,8,1002,1
网络,8,1002,0
网络,8,1003,1
网络,8,1004,1
网络,8,237,1
网络,8,1005,1
网络,8,238,1
网络,8,1006,1
网络,8,1007,1
网络,8,1008,1
网络,8,1009,1
网络,8,1010,1
网络,8,1011,1
网络,8,239,1
网络,8,1012,1
网络,8,1013,1
网络,8,1014,1
网络,8,240,1
网络,8,241,1
网络,8,1015,1
网络,8,1016,1
网络,8,1017,1
网络,8,1018,1
网络,8,1018,0
网络,8,242,1
网络,8,1019,1
网络,8,1020,1
网络,8,1021,1
网络,8,1022,1
网络,8,243,1
网络,8,1023,1
网络,8,244,1
网络,8,1024,1
网络,8,1024,0
网络,8,245,1
网络,8,1025,1
网络,8,1026,1
网络,8,247,1
网络,8,1027,1
网络,8,1028,1
网络,8,1029,1
网络,8,1030,1
网络,8,1031,1
网络,8,248,1
网络,8,249,1
网络,8,1032,1
网络,8,1033,1
网络,8,1034,1
网络,8,1035,1
网络,8,250,1
网络,8,1036,1
网络,8,251,1
网络,8,252,1
网络,8,253,1
网络,8,254,1
网络,8,255,1
网络,8,1037,1
网络,8,1038,1
网络,8,1039,1
网络,8,1040,0
网络,8,256,1
网络,8,1041,1
网络,8,257,1
网络,8,1042,1
网络,8,1043,1
网络,8,258,1
网络,8,1044,1
网络,8,1044,0
网络,8,1045,1
网络,8,259,1
网络,8,260,0
网络,8,260,1
网络,8,261,1
网络,8,1046,1
网络,8,1047,1
网络,8,262,1
网络,8,1048,1
网络,8,1049,1
网络,8,263,1
网络,8,264,1
网络,8,1050,1
网络,8,265,1
网络,8,1051,1
网络,8,1052,1
网络,8,1053,1
网络,8,268,1
网络,8,268,0
网络,8,1054,1
网络,8,1055,1
网络,8,269,1
网络,8,1056,1
网络,8,1057,1
网络,8,1057,0
网络,8,270,1
网络,8,1058,1
网络,8,1059,1
网络,8,1060,1
网络,8,1061,1
网络,8,1062,1
网络,8,271,1
网络,8,1063,1
网络,8,1064,1
网络,8,272,1
网络,8,1065,1
网络,8,1066,1
网络,8,1067,1
网络,8,1068,1
网络,8,1069,1
网络,8,273,1
网络,8,274,1
网络,8,1070,1
网络,8,1071,1
网络,8,275,1
网络,8,1072,1
网络,8,1073,1
网络,8,1074,1
网络,8,1075,1
网络,8,1076,1
网络,8,1076,0
网络,8,1077,0
网络,8,1078,1
网络,8,277,1
网络,8,1079,1
网络,8,278,1
网络,8,1080,1
网络,8,280,1
网络,8,281,1
网络,8,1081,1
网络,8,282,1
网络,8,1082,1
网络,8,1083,1
网络,8,283,1
网络,8,1084,1
网络,8,1085,1
网络,8,284,1
网络,8,1086,1
网络,8,285,1
网络,8,1087,1
网络,8,286,1
网络,8,287,1
网络,8,1088,0
网络,8,1088,1
网络,8,1089,1
网络,8,1090,1
网络,8,1091,1
网络,8,1092,1
网络,8,288,1
网络,8,1093,1
网络,8,1094,1
网络,8,1095,0
网络,8,1095,1
网络,8,289,1
网络,8,1096,1
网络,8,290,1
网络,8,1097,1
网络,8,1098,1
网络,8,1099,1
网络,8,1100,1
网络,8,1101,1
网络,8,1102,1
网络,8,1103,1
网络,8,1104,1
网络,8,1105,1
网络,8,1106,0
网络,8,293,1
网络,8,1107,1
网络,8,1108,1
网络,8,1109,1
网络,8,1110,1
网络,8,294,0
网络,8,294,1
网络,8,1111,1
网络,8,1112,1
网络,8,1113,1
网络,8,1113,0
网络,8,295,1
网络,8,1114,1
网络,8,296,1
网络,8,297,1
网络,8,1115,1
网络,8,1116,1
网络,8,1117,1
网络,8,1118,1
网络,8,298,1
网络,8,1119,1
网络,8,1120,1
网络,8,1121,1
网络,8,1122,1
网络,8,302,1
网络,8,1123,1
网络,8,1124,0
网络,8,1125,1
网络,8,1126,1
网络,8,303,1
网络,8,1127,1
网络,8,1128,1
网络,8,1129,1
网络,8,1130,1
网络,8,1131,1
网络,8,1132,1
网络,8,1133,1
网络,8,304,1
网络,8,1134,1
网络,8,1135,1
网络,8,1136,1
网络,8,1137,1
网络,8,1138,1
网络,8,305,1
网络,8,1139,1
网络,8,1140,1
网络,8,1140,0
网络,8,1141,1
网络,8,1142,1
网络,8,1143,1
网络,8,306,1
网络,8,1144,1
网络,8,1145,1
网络,8,1146,1
网络,8,307,1
网络,8,308,1
网络,8,309,1
网络,8,1147,0
网络,8,1147,1
网络,8,310,1
网络,8,310,0
网络,8,1148,1
网络,8,1149,1
网络,8,1150,1
网络,8,1151,1
网络,8,1152,1
网络,8,1153,1
网络,8,1154,1
网络,8,1155,1
网络,8,1156,1
网络,8,1157,1
网络,8,1158,1
网络,8,311,1
网络,8,311,0
网络,8,1159,1
网络,8,1160,1
